时间,PID1.MV,PID1.PV,PID1.SV,PID1.KP,PID1.TI,PID1.TD,PID1.H,PID1.L,SIN1.AMPLITUDE,SIN1.PERIOD,SIN1.PHASE,TANK1.LEVEL,TANK1.HEIGHT,TANK1.RADIUS,TANK1.INLET_AREA,TANK1.INLET_VELOCITY,TANK1.OUTLET_AREA,TANK1.INITIAL_LEVEL,TANK1.VALVE_OPENING,VALVE1.CURRENT_OPENING,VALVE1.MIN_OPENING,VALVE1.MAX_OPENING,VALVE1.FULL_TRAVEL_TIME,VALVE1.INITIAL_OPENING,VALVE1.TARGET_OPENING,NON_SENSE_1.OUT,NON_SENSE_1.L,NON_SENSE_1.H,NON_SENSE_1.MAX_STEP,NON_SENSE_2.OUT,NON_SENSE_2.L,NON_SENSE_2.H,NON_SENSE_2.MAX_STEP,SIN1.OUT,NON_SENSE_3,NON_SENSE_4
1970-01-01 08:10:57,100.0,10.0,-29.153706016957102,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,48.712537320594464,0.0,100.0,3.0,55.17022590741387,0.0,100.0,3.0,-29.404032523230388,159.0529891354222,0.9200610154115479
1970-01-01 08:10:58,100.0,10.0,-29.404032523230388,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,45.712537320594464,0.0,100.0,3.0,52.17022590741387,0.0,100.0,3.0,-29.654157497557076,150.0529891354222,-0.6768376737119616
1970-01-01 08:10:58,100.0,10.0,-29.654157497557076,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,42.712537320594464,0.0,100.0,3.0,49.17022590741387,0.0,100.0,3.0,-29.90407922560867,141.0529891354222,0.31331355839364233
1970-01-01 08:10:59,100.0,10.0,-29.90407922560867,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,45.712537320594464,0.0,100.0,3.0,52.17022590741387,0.0,100.0,3.0,-30.1537959944496,150.0529891354222,-0.6768376737119616
1970-01-01 08:10:59,100.0,10.0,-30.1537959944496,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,48.712537320594464,0.0,100.0,3.0,49.17022590741387,0.0,100.0,3.0,-30.403306092549006,147.0529891354222,0.5661812222495388
1970-01-01 08:11:00,100.0,10.0,-30.403306092549006,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,45.712537320594464,0.0,100.0,3.0,46.17022590741387,0.0,100.0,3.0,-30.652607809792777,138.0529891354222,-0.17616349401151915
1970-01-01 08:11:00,100.0,10.0,-30.652607809792777,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,42.712537320594464,0.0,100.0,3.0,43.17022590741387,0.0,100.0,3.0,-30.90169943749469,129.0529891354222,-0.24516544138306848
1970-01-01 08:11:01,100.0,10.0,-30.90169943749469,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,39.712537320594464,0.0,100.0,3.0,40.17022590741387,0.0,100.0,3.0,-31.150579268408784,120.05298913542221,0.6229187996363855
1970-01-01 08:11:01,100.0,10.0,-31.150579268408784,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,36.712537320594464,0.0,100.0,3.0,43.17022590741387,0.0,100.0,3.0,-31.399245596740492,123.05298913542221,-0.5062886603581016
1970-01-01 08:11:02,100.0,10.0,-31.399245596740492,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,33.76372324623828,0.0,100.0,3.0,40.17022590741387,0.0,100.0,3.0,-31.647696718158553,114.10417506106603,0.8451466892260127
1970-01-01 08:11:02,100.0,10.0,-31.647696718158553,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,36.76372324623828,0.0,100.0,3.0,37.17022590741387,0.0,100.0,3.0,-31.895930929806966,111.10417506106603,-0.9121223861525883
1970-01-01 08:11:03,100.0,10.0,-31.895930929806966,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,39.76372324623828,0.0,100.0,3.0,34.17022590741387,0.0,100.0,3.0,-32.14394653031615,108.10417506106603,0.9608419473187003
1970-01-01 08:11:03,100.0,10.0,-32.14394653031615,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,42.76372324623828,0.0,100.0,3.0,31.170225907413872,0.0,100.0,3.0,-32.39174181981492,105.10417506106603,-0.9903302503763592
1970-01-01 08:11:04,100.0,10.0,-32.39174181981492,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,45.76372324623828,0.0,100.0,3.0,34.17022590741387,0.0,100.0,3.0,-32.63931509994219,114.10417506106603,0.8451466892260127
1970-01-01 08:11:04,100.0,10.0,-32.63931509994219,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,42.76372324623828,0.0,100.0,3.0,37.17022590741387,0.0,100.0,3.0,-32.886664673858355,117.10417506106603,-0.7612553755683339
1970-01-01 08:11:05,100.0,10.0,-32.886664673858355,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,45.76372324623828,0.0,100.0,3.0,37.5004409357771,0.0,100.0,3.0,-33.133788846257076,120.76460511779248,0.9826198854232022
1970-01-01 08:11:05,100.0,10.0,-33.133788846257076,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,48.76372324623828,0.0,100.0,3.0,34.5004409357771,0.0,100.0,3.0,-33.380685923377094,117.76460511779248,-0.9989822929088318
1970-01-01 08:11:06,100.0,10.0,-33.380685923377094,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,45.76372324623828,0.0,100.0,3.0,37.5004409357771,0.0,100.0,3.0,-33.62735421301333,120.76460511779248,0.9826198854232022
1970-01-01 08:11:06,100.0,10.0,-33.62735421301333,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,48.76372324623828,0.0,100.0,3.0,40.5004409357771,0.0,100.0,3.0,-33.87379202452911,129.76460511779248,-0.8187935322455285
1970-01-01 08:11:07,100.0,10.0,-33.87379202452911,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,45.76372324623828,0.0,100.0,3.0,43.5004409357771,0.0,100.0,3.0,-34.11999766886718,132.76460511779248,0.7295841352755061
1970-01-01 08:11:07,100.0,10.0,-34.11999766886718,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,48.76372324623828,0.0,100.0,3.0,46.5004409357771,0.0,100.0,3.0,-34.365969458561544,141.76460511779248,-0.3829020342310676
1970-01-01 08:11:08,100.0,10.0,-34.365969458561544,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,49.275696869053206,0.0,100.0,3.0,45.52170587928621,0.0,100.0,3.0,-34.611705707749266,140.3191086276256,0.8686945520255803
1970-01-01 08:11:08,100.0,10.0,-34.611705707749266,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,52.275696869053206,0.0,100.0,3.0,45.11095740447071,0.0,100.0,3.0,-34.857204732181515,142.49761167799463,-0.9026734766601147
1970-01-01 08:11:09,100.0,10.0,-34.857204732181515,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,55.275696869053206,0.0,100.0,3.0,48.11095740447071,0.0,100.0,3.0,-35.10246484923543,151.49761167799463,0.6451077604897459
1970-01-01 08:11:09,100.0,10.0,-35.10246484923543,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,52.275696869053206,0.0,100.0,3.0,45.11095740447071,0.0,100.0,3.0,-35.34748437792572,142.49761167799463,-0.9026734766601147
1970-01-01 08:11:10,100.0,10.0,-35.34748437792572,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,55.275696869053206,0.0,100.0,3.0,48.11095740447071,0.0,100.0,3.0,-35.592261638915915,151.49761167799463,0.6451077604897459
1970-01-01 08:11:10,100.0,10.0,-35.592261638915915,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,52.275696869053206,0.0,100.0,3.0,51.11095740447071,0.0,100.0,3.0,-35.83679495453,154.49761167799463,-0.5308232292484404
1970-01-01 08:11:11,100.0,10.0,-35.83679495453,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,55.275696869053206,0.0,100.0,3.0,54.11095740447071,0.0,100.0,3.0,-36.08108264876418,163.49761167799463,0.134385876604175
1970-01-01 08:11:11,100.0,10.0,-36.08108264876418,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,58.275696869053206,0.0,100.0,3.0,57.11095740447071,0.0,100.0,3.0,-36.32512304729778,172.49761167799463,0.2859371513605126
1970-01-01 08:11:12,100.0,10.0,-36.32512304729778,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,57.03895208935618,0.0,100.0,3.0,60.11095740447071,0.0,100.0,3.0,-36.5689144775054,177.2608668982976,0.9715472437347742
1970-01-01 08:11:12,100.0,10.0,-36.5689144775054,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,54.03895208935618,0.0,100.0,3.0,63.11095740447071,0.0,100.0,3.0,-36.812455268467794,180.2608668982976,-0.9284007941633465
1970-01-01 08:11:13,100.0,10.0,-36.812455268467794,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,51.03895208935618,0.0,100.0,3.0,60.11095740447071,0.0,100.0,3.0,-37.0557437509836,171.2608668982976,0.9990291946379409
1970-01-01 08:11:13,100.0,10.0,-37.0557437509836,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,48.03895208935618,0.0,100.0,3.0,57.11095740447071,0.0,100.0,3.0,-37.29877825758086,162.2608668982976,-0.8920906693184636
1970-01-01 08:11:14,100.0,10.0,-37.29877825758086,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,51.03895208935618,0.0,100.0,3.0,54.11095740447071,0.0,100.0,3.0,-37.541557122528296,159.2608668982976,0.8193970851846785
1970-01-01 08:11:14,100.0,10.0,-37.541557122528296,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,54.03895208935618,0.0,100.0,3.0,51.11095740447071,0.0,100.0,3.0,-37.78407868184669,156.2608668982976,-0.7303032628197517
1970-01-01 08:11:15,100.0,10.0,-37.78407868184669,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,55.287372324712315,0.0,100.0,3.0,54.11095740447071,0.0,100.0,3.0,-38.0263412733205,163.50928713365374,0.1459460028696386
1970-01-01 08:11:15,100.0,10.0,-38.0263412733205,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,57.06717858565023,0.0,100.0,3.0,51.11095740447071,0.0,100.0,3.0,-38.268343236509004,159.28909339459165,0.8028926634489906
1970-01-01 08:11:16,100.0,10.0,-38.268343236509004,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,60.06717858565023,0.0,100.0,3.0,48.11095740447071,0.0,100.0,3.0,-38.510082912757774,156.28909339459165,-0.7107327422531002
1970-01-01 08:11:16,100.0,10.0,-38.510082912757774,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,57.06717858565023,0.0,100.0,3.0,51.11095740447071,0.0,100.0,3.0,-38.751558645210295,159.28909339459165,0.8028926634489906
1970-01-01 08:11:17,100.0,10.0,-38.751558645210295,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,54.06717858565023,0.0,100.0,3.0,48.11095740447071,0.0,100.0,3.0,-38.99276877881877,150.28909339459165,-0.48586623919492533
1970-01-01 08:11:17,100.0,10.0,-38.99276877881877,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,57.06717858565023,0.0,100.0,3.0,45.11095740447071,0.0,100.0,3.0,-39.23371166035612,147.28909339459165,0.3576603619202421
1970-01-01 08:11:18,100.0,10.0,-39.23371166035612,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,58.548307100949295,0.0,100.0,3.0,48.11095740447071,0.0,100.0,3.0,-39.47438563842672,154.77022190989072,-0.7394021140544473
1970-01-01 08:11:18,100.0,10.0,-39.47438563842672,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,60.017848009065375,0.0,100.0,3.0,45.11095740447071,0.0,100.0,3.0,-39.71478906347804,150.2397628180068,-0.5283742553107504
1970-01-01 08:11:19,100.0,10.0,-39.71478906347804,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,63.017848009065375,0.0,100.0,3.0,48.11095740447071,0.0,100.0,3.0,-39.95492028781201,159.2397628180068,0.8313111358758528
1970-01-01 08:11:19,100.0,10.0,-39.95492028781201,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,66.01784800906537,0.0,100.0,3.0,45.11095740447071,0.0,100.0,3.0,-40.19477766559605,156.2397628180068,-0.7445562510430573
1970-01-01 08:11:20,100.0,10.0,-40.19477766559605,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,69.01784800906537,0.0,100.0,3.0,48.11095740447071,0.0,100.0,3.0,-40.434359552874476,165.2397628180068,0.953501435475802
1970-01-01 08:11:20,100.0,10.0,-40.434359552874476,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,66.01784800906537,0.0,100.0,3.0,51.11095740447071,0.0,100.0,3.0,-40.67366430758002,168.2397628180068,-0.9864912105656777
1970-01-01 08:11:21,100.0,10.0,-40.67366430758002,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,63.017848009065375,0.0,100.0,3.0,48.11095740447071,0.0,100.0,3.0,-40.912690289544614,159.2397628180068,0.8313111358758528
1970-01-01 08:11:21,100.0,10.0,-40.912690289544614,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,60.017848009065375,0.0,100.0,3.0,51.11095740447071,0.0,100.0,3.0,-41.15143586051085,162.2397628180068,-0.9014273226719179
1970-01-01 08:11:22,100.0,10.0,-41.15143586051085,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,57.017848009065375,0.0,100.0,3.0,48.11095740447071,0.0,100.0,3.0,-41.38989938414348,153.2397628180068,0.6428990677833158
1970-01-01 08:11:22,100.0,10.0,-41.38989938414348,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,54.017848009065375,0.0,100.0,3.0,48.840781242558876,0.0,100.0,3.0,-41.62807922604006,151.69941049418313,0.7851653741872731
1970-01-01 08:11:23,100.0,10.0,-41.62807922604006,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,51.017848009065375,0.0,100.0,3.0,51.840781242558876,0.0,100.0,3.0,-41.86597375374277,154.69941049418313,-0.6899141626026009
1970-01-01 08:11:23,100.0,10.0,-41.86597375374277,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,48.017848009065375,0.0,100.0,3.0,48.840781242558876,0.0,100.0,3.0,-42.103581336749095,145.69941049418313,0.9269306104400359
1970-01-01 08:11:24,100.0,10.0,-42.103581336749095,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,51.017848009065375,0.0,100.0,3.0,51.840781242558876,0.0,100.0,3.0,-42.3409003465232,154.69941049418313,-0.6899141626026009
1970-01-01 08:11:24,100.0,10.0,-42.3409003465232,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,48.017848009065375,0.0,100.0,3.0,48.840781242558876,0.0,100.0,3.0,-42.57792915650727,145.69941049418313,0.9269306104400359
1970-01-01 08:11:25,100.0,10.0,-42.57792915650727,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,51.017848009065375,0.0,100.0,3.0,51.840781242558876,0.0,100.0,3.0,-42.81466614213232,154.69941049418313,-0.6899141626026009
1970-01-01 08:11:25,100.0,10.0,-42.81466614213232,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,48.017848009065375,0.0,100.0,3.0,51.29410383673374,0.0,100.0,3.0,-43.051109680829484,150.60605568253285,-0.18924352149929927
1970-01-01 08:11:26,100.0,10.0,-43.051109680829484,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,51.017848009065375,0.0,100.0,3.0,48.29410383673374,0.0,100.0,3.0,-43.28725815204139,147.60605568253285,0.048779670595654905
1970-01-01 08:11:26,100.0,10.0,-43.28725815204139,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,54.017848009065375,0.0,100.0,3.0,45.29410383673374,0.0,100.0,3.0,-43.523109937232775,144.60605568253285,0.09266050574661981
1970-01-01 08:11:27,100.0,10.0,-43.523109937232775,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,52.99687531550315,0.0,100.0,3.0,48.29410383673374,0.0,100.0,3.0,-43.75866341990183,149.5850829889706,-0.9360967843494225
1970-01-01 08:11:27,100.0,10.0,-43.75866341990183,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,55.99687531550315,0.0,100.0,3.0,45.29410383673374,0.0,100.0,3.0,-43.99391698559151,146.5850829889706,0.8770908833434057
1970-01-01 08:11:28,100.0,10.0,-43.99391698559151,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,58.99687531550315,0.0,100.0,3.0,48.29410383673374,0.0,100.0,3.0,-44.22886902190007,155.5850829889706,-0.9970946331787074
1970-01-01 08:11:28,100.0,10.0,-44.22886902190007,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,55.99687531550315,0.0,100.0,3.0,51.29410383673374,0.0,100.0,3.0,-44.46351791849271,158.5850829889706,0.9978657086429266
1970-01-01 08:11:29,100.0,10.0,-44.46351791849271,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,52.99687531550315,0.0,100.0,3.0,48.29410383673374,0.0,100.0,3.0,-44.697862067112105,149.5850829889706,-0.9360967843494225
1970-01-01 08:11:29,100.0,10.0,-44.697862067112105,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,49.99687531550315,0.0,100.0,3.0,45.29410383673374,0.0,100.0,3.0,-44.931899861589635,140.5850829889706,0.70794650790446
1970-01-01 08:11:30,100.0,10.0,-44.931899861589635,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,46.99687531550315,0.0,100.0,3.0,42.29410383673374,0.0,100.0,3.0,-45.165629697856566,131.5850829889706,-0.3539661899452439
1970-01-01 08:11:30,100.0,10.0,-45.165629697856566,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,43.99687531550315,0.0,100.0,3.0,45.29410383673374,0.0,100.0,3.0,-45.39904997395471,134.5850829889706,0.48240751951209615
1970-01-01 08:11:31,100.0,10.0,-45.39904997395471,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,46.99687531550315,0.0,100.0,3.0,48.29410383673374,0.0,100.0,3.0,-45.63215909004756,143.5850829889706,-0.8005300023438342
1970-01-01 08:11:31,100.0,10.0,-45.63215909004756,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,43.99687531550315,0.0,100.0,3.0,45.29410383673374,0.0,100.0,3.0,-45.864955448431495,134.5850829889706,0.48240751951209615
1970-01-01 08:11:32,100.0,10.0,-45.864955448431495,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,46.99687531550315,0.0,100.0,3.0,48.29410383673374,0.0,100.0,3.0,-46.097437453546256,143.5850829889706,-0.8005300023438342
1970-01-01 08:11:32,100.0,10.0,-46.097437453546256,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,43.99687531550315,0.0,100.0,3.0,51.29410383673374,0.0,100.0,3.0,-46.329603511986136,146.5850829889706,0.8770908833434057
1970-01-01 08:11:33,100.0,10.0,-46.329603511986136,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,40.99687531550315,0.0,100.0,3.0,48.29410383673374,0.0,100.0,3.0,-46.561452032511134,137.5850829889706,-0.6011934592959725
1970-01-01 08:11:33,100.0,10.0,-46.561452032511134,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,43.99687531550315,0.0,100.0,3.0,51.29410383673374,0.0,100.0,3.0,-46.79298142605728,146.5850829889706,0.8770908833434057
1970-01-01 08:11:34,100.0,10.0,-46.79298142605728,12.0,30,0.15,100.0,0.0,100.0,1200,0.0,10.0,10.0,1.0,0.06,3.0,0.001,0.0,100.0,100.0,0.0,100.0,10.0,0.0,100.0,40.99687531550315,0.0,100.0,3.0,54.29410383673374,0.0,100.0,3.0,-47.02419010574819,149.5850829889706,-0.9360967843494225
